APMC,Commodity,combination_label,Year_Month,Year,modal_price,quarter,deseasonalise_price
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-01-01,2015,1877.0,1,1912.1272404822976
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-02-01,2015,1729.0,1,1761.3574847063892
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-03-01,2015,1520.0,1,1548.4461404012213
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-04-01,2015,1597.0,2,1596.4262624633068
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-05-01,2015,1663.0,2,1662.4025513315462
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-06-01,2015,1438.0,2,1437.4833847352756
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-07-01,2015,1760.0,3,1708.9157552943782
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-08-01,2015,2020.0,3,1961.369219144684
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-09-01,2015,2025.0,3,1966.2240934494976
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-10-01,2015,2150.0,4,2156.204548671183
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-11-01,2015,2100.0,4,2106.0602568416207
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2015-12-01,2015,2186.0,4,2192.308438788468
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-01-01,2016,2244.0,1,2285.9954862239083
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-02-01,2016,2138.0,1,2178.0117422222443
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-03-01,2016,2053.0,1,2091.421004107702
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-04-01,2016,2033.0,2,2032.2696252898577
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-05-01,2016,2023.0,2,2022.273217885579
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-06-01,2016,2179.0,2,2178.2171733923265
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-07-01,2016,2350.0,3,2281.7909232623797
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-08-01,2016,2163.0,3,2100.218624262352
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-09-01,2016,2217.0,3,2152.651266754339
Bhivandi,Wheat(Husked),Bhivandi:Wheat(Husked),2016-10-01,2016,1981.0,4,1986.7168422872621
Bhivandi,Onion,Bhivandi:Onion,2014-09-01,2014,2024.0,3,1923.75
Bhivandi,Onion,Bhivandi:Onion,2014-10-01,2014,2025.0,4,2099.75
Bhivandi,Onion,Bhivandi:Onion,2014-11-01,2014,2033.0,4,2107.75
Bhivandi,Onion,Bhivandi:Onion,2014-12-01,2014,1800.0,4,1874.75
Bhivandi,Onion,Bhivandi:Onion,2015-01-01,2015,1800.0,1,1873.5
Bhivandi,Onion,Bhivandi:Onion,2015-02-01,2015,1900.0,1,1973.5
Bhivandi,Onion,Bhivandi:Onion,2015-03-01,2015,1620.0,1,1693.5
Bhivandi,Onion,Bhivandi:Onion,2015-04-01,2015,1672.0,2,1680.9166666666667
Bhivandi,Onion,Bhivandi:Onion,2015-05-01,2015,1673.0,2,1681.9166666666667
Bhivandi,Onion,Bhivandi:Onion,2015-06-01,2015,1720.0,2,1728.9166666666667
Bhivandi,Onion,Bhivandi:Onion,2015-07-01,2015,1861.0,3,1760.75
Bhivandi,Onion,Bhivandi:Onion,2015-08-01,2015,2425.0,3,2324.75
Bhivandi,Onion,Bhivandi:Onion,2015-09-01,2015,2502.0,3,2401.75
Bhivandi,Onion,Bhivandi:Onion,2015-10-01,2015,1567.0,4,1641.75
Bhivandi,Onion,Bhivandi:Onion,2015-11-01,2015,1712.0,4,1786.75
Bhivandi,Onion,Bhivandi:Onion,2015-12-01,2015,1829.0,4,1903.75
Bhivandi,Onion,Bhivandi:Onion,2016-01-01,2016,1889.0,1,1962.5
Bhivandi,Onion,Bhivandi:Onion,2016-02-01,2016,1412.0,1,1485.5
Bhivandi,Onion,Bhivandi:Onion,2016-03-01,2016,1127.0,1,1200.5
Bhivandi,Onion,Bhivandi:Onion,2016-04-01,2016,1360.0,2,1368.9166666666667
Bhivandi,Onion,Bhivandi:Onion,2016-05-01,2016,1017.0,2,1025.9166666666667
Bhivandi,Onion,Bhivandi:Onion,2016-06-01,2016,920.0,2,928.9166666666666
Bhivandi,Onion,Bhivandi:Onion,2016-07-01,2016,940.0,3,839.75
Chandvad,Onion,Chandvad:Onion,2014-09-01,2014,1209.0,3,1219.698176528117
Chandvad,Onion,Chandvad:Onion,2014-10-01,2014,1302.0,4,1319.9805405674667
Chandvad,Onion,Chandvad:Onion,2014-11-01,2014,1400.0,4,1419.333914588674
Chandvad,Onion,Chandvad:Onion,2014-12-01,2014,1447.0,4,1466.9829817212938
Chandvad,Onion,Chandvad:Onion,2015-01-01,2015,1201.0,1,1288.4712693723109
Chandvad,Onion,Chandvad:Onion,2015-02-01,2015,1358.0,1,1456.9058982577835
Chandvad,Onion,Chandvad:Onion,2015-03-01,2015,1084.0,1,1162.9499217315445
Chandvad,Onion,Chandvad:Onion,2015-04-01,2015,999.0,2,967.5396883813336
Chandvad,Onion,Chandvad:Onion,2015-05-01,2015,1070.0,2,1036.3037703383654
Chandvad,Onion,Chandvad:Onion,2015-06-01,2015,1428.0,2,1383.0297047132576
Chandvad,Onion,Chandvad:Onion,2015-07-01,2015,2139.0,3,2157.927543088207
Chandvad,Onion,Chandvad:Onion,2015-08-01,2015,2447.375,3,2469.031286005377
Chandvad,Onion,Chandvad:Onion,2015-09-01,2015,2447.375,3,2469.031286005377
Chandvad,Onion,Chandvad:Onion,2015-10-01,2015,2447.375,4,2481.1730994403256
Chandvad,Onion,Chandvad:Onion,2015-11-01,2015,1792.0,4,1816.7474106735026
Chandvad,Onion,Chandvad:Onion,2015-12-01,2015,1142.0,4,1157.7709503287613
Chandvad,Onion,Chandvad:Onion,2016-01-01,2016,1070.0,1,1147.9302732958972
Chandvad,Onion,Chandvad:Onion,2016-02-01,2016,731.0,1,784.2402147470102
Chandvad,Onion,Chandvad:Onion,2016-03-01,2016,671.0,1,719.8702928799505
Chandvad,Onion,Chandvad:Onion,2016-04-01,2016,706.0,2,683.7667867840056
Chandvad,Onion,Chandvad:Onion,2016-05-01,2016,685.0,2,663.4281146558694
Chandvad,Onion,Chandvad:Onion,2016-06-01,2016,754.0,2,730.2551802197453
Chandvad,Onion,Chandvad:Onion,2016-07-01,2016,767.0,3,773.7870152167625
Chandvad,Onion,Chandvad:Onion,2016-08-01,2016,651.0,3,656.760556592063
Chandvad,Onion,Chandvad:Onion,2016-09-01,2016,394.0,3,397.486419811479
Chandvad,Onion,Chandvad:Onion,2016-10-01,2016,580.0,4,588.0097646153077
Devala,Bajri,Devala:Bajri,2014-09-01,2014,1453.0,3,1450.0606941085066
Devala,Bajri,Devala:Bajri,2014-10-01,2014,1376.0,4,1403.6480750224885
Devala,Bajri,Devala:Bajri,2014-11-01,2014,1353.0,4,1380.1859342335952
Devala,Bajri,Devala:Bajri,2014-12-01,2014,1319.0,4,1345.502769589144
Devala,Bajri,Devala:Bajri,2015-01-01,2015,1355.0,1,1342.7373009686607
Devala,Bajri,Devala:Bajri,2015-02-01,2015,1306.0,1,1294.1807491255136
Devala,Bajri,Devala:Bajri,2015-03-01,2015,1327.0,1,1314.9906999154339
Devala,Bajri,Devala:Bajri,2015-04-01,2015,1305.0,2,1298.47168477952
Devala,Bajri,Devala:Bajri,2015-05-01,2015,1298.0,2,1291.506702562312
Devala,Bajri,Devala:Bajri,2015-06-01,2015,1296.0,2,1289.5167076431096
Devala,Bajri,Devala:Bajri,2015-07-01,2015,1372.0,3,1369.2245508030771
Devala,Bajri,Devala:Bajri,2015-08-01,2015,1453.0,3,1450.0606941085066
Devala,Bajri,Devala:Bajri,2015-09-01,2015,1487.0,3,1483.99191475523
Devala,Bajri,Devala:Bajri,2015-10-01,2015,1378.0,4,1405.6882611780443
Devala,Bajri,Devala:Bajri,2015-11-01,2015,1456.0,4,1485.2555212447262
Devala,Bajri,Devala:Bajri,2015-12-01,2015,1448.0,4,1477.0947766225024
Devala,Bajri,Devala:Bajri,2016-01-01,2016,1477.0,1,1463.633205557721
Devala,Bajri,Devala:Bajri,2016-02-01,2016,1510.0,1,1496.3345567990243
Devala,Bajri,Devala:Bajri,2016-03-01,2016,1606.0,1,1591.465760410088
Devala,Bajri,Devala:Bajri,2016-04-01,2016,1841.0,2,1831.7903231257446
Devala,Bajri,Devala:Bajri,2016-05-01,2016,1716.0,2,1707.415640675599
Devala,Bajri,Devala:Bajri,2016-06-01,2016,1747.0,2,1738.260561923235
Devala,Bajri,Devala:Bajri,2016-07-01,2016,1762.0,3,1758.4356111625523
Devala,Bajri,Devala:Bajri,2016-08-01,2016,1730.0,3,1726.5003446715184
Devala,Bajri,Devala:Bajri,2016-09-01,2016,1560.0,3,1556.844241437901
Devala,Bajri,Devala:Bajri,2016-10-01,2016,1339.0,4,1365.9046311447034
Devala,Wheat(Husked),Devala:Wheat(Husked),2014-09-01,2014,1587.0,3,1573.8333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2014-10-01,2014,1513.0,4,1517.357142857143
Devala,Wheat(Husked),Devala:Wheat(Husked),2014-11-01,2014,1530.0,4,1534.357142857143
Devala,Wheat(Husked),Devala:Wheat(Husked),2014-12-01,2014,1510.0,4,1514.357142857143
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-01-01,2015,1601.0,1,1615.6666666666667
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-02-01,2015,1493.0,1,1507.6666666666667
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-03-01,2015,1404.0,1,1418.6666666666667
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-04-01,2015,1383.0,2,1369.3333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-05-01,2015,1372.0,2,1358.3333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-06-01,2015,1385.0,2,1371.3333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-07-01,2015,1493.0,3,1479.8333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-08-01,2015,1475.0,3,1461.8333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-09-01,2015,1481.0,3,1467.8333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-10-01,2015,1563.0,4,1567.357142857143
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-11-01,2015,1564.0,4,1568.357142857143
Devala,Wheat(Husked),Devala:Wheat(Husked),2015-12-01,2015,1567.0,4,1571.357142857143
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-01-01,2016,1629.0,1,1643.6666666666667
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-02-01,2016,1596.0,1,1610.6666666666667
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-03-01,2016,1497.0,1,1511.6666666666667
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-04-01,2016,1504.0,2,1490.3333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-05-01,2016,1502.0,2,1488.3333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-06-01,2016,1680.0,2,1666.3333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-07-01,2016,1655.0,3,1641.8333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-08-01,2016,1742.0,3,1728.8333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-09-01,2016,1742.0,3,1728.8333333333333
Devala,Wheat(Husked),Devala:Wheat(Husked),2016-10-01,2016,1672.0,4,1676.357142857143
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2014-09-01,2014,2494.0,3,2604.307794349557
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2014-10-01,2014,2505.0,4,2584.857571615392
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2014-11-01,2014,2736.0,4,2823.221683009865
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2014-12-01,2014,2099.0,4,2165.914587952378
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-01-01,2015,1966.0,1,1983.479811895145
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-02-01,2015,2243.0,1,2262.942633815265
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-03-01,2015,1768.0,1,1783.719383230222
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-04-01,2015,2499.0,2,2427.5872684851033
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-05-01,2015,2056.0,2,1997.246668269457
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-06-01,2015,1798.0,2,1746.6194112589899
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-07-01,2015,1670.0,3,1743.8628775315797
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-08-01,2015,1556.0,3,1624.8207409815197
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-09-01,2015,1439.0,3,1502.645916627511
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-10-01,2015,1347.0,4,1389.9413768327076
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-11-01,2015,1334.0,4,1376.5269463213303
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2015-12-01,2015,1311.0,4,1352.7937231088936
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-01-01,2016,1347.0,1,1358.9762495537948
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-02-01,2016,1481.0,1,1494.1676507714699
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-03-01,2016,1399.0,1,1411.4385843546836
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-04-01,2016,1638.0,2,1591.1916549734292
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-05-01,2016,1792.0,2,1740.7908703982814
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-06-01,2016,1964.0,2,1907.8757084052593
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-07-01,2016,1949.0,3,2035.2028432988318
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-08-01,2016,1512.0,3,1578.8746531902686
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-09-01,2016,1474.0,3,1539.1939410069153
Devala,Sorgum(Jawar),Devala:Sorgum(Jawar),2016-10-01,2016,1245.0,4,1284.6896912819013
Devala,Maize,Devala:Maize,2014-09-01,2014,1290.0,3,1265.0833333333333
Devala,Maize,Devala:Maize,2014-10-01,2014,1263.0,4,1306.357142857143
Devala,Maize,Devala:Maize,2014-11-01,2014,1123.0,4,1166.357142857143
Devala,Maize,Devala:Maize,2014-12-01,2014,1106.0,4,1149.357142857143
Devala,Maize,Devala:Maize,2015-01-01,2015,1208.0,1,1192.8333333333333
Devala,Maize,Devala:Maize,2015-02-01,2015,1242.0,1,1226.8333333333333
Devala,Maize,Devala:Maize,2015-03-01,2015,1333.0,1,1317.8333333333333
Devala,Maize,Devala:Maize,2015-04-01,2015,1263.0,2,1260.25
Devala,Maize,Devala:Maize,2015-05-01,2015,1141.0,2,1138.25
Devala,Maize,Devala:Maize,2015-06-01,2015,1140.0,2,1137.25
Devala,Maize,Devala:Maize,2015-07-01,2015,1350.0,3,1325.0833333333333
Devala,Maize,Devala:Maize,2015-08-01,2015,1330.0,3,1305.0833333333333
Devala,Maize,Devala:Maize,2015-09-01,2015,1478.0,3,1453.0833333333333
Devala,Maize,Devala:Maize,2015-10-01,2015,1302.0,4,1345.357142857143
Devala,Maize,Devala:Maize,2015-11-01,2015,1430.0,4,1473.357142857143
Devala,Maize,Devala:Maize,2015-12-01,2015,1475.0,4,1518.357142857143
Devala,Maize,Devala:Maize,2016-01-01,2016,1475.0,1,1459.8333333333333
Devala,Maize,Devala:Maize,2016-02-01,2016,1417.0,1,1401.8333333333333
Devala,Maize,Devala:Maize,2016-03-01,2016,1430.0,1,1414.8333333333333
Devala,Maize,Devala:Maize,2016-04-01,2016,1394.0,2,1391.25
Devala,Maize,Devala:Maize,2016-05-01,2016,1422.0,2,1419.25
Devala,Maize,Devala:Maize,2016-06-01,2016,1656.0,2,1653.25
Devala,Maize,Devala:Maize,2016-07-01,2016,1772.0,3,1747.0833333333333
Devala,Maize,Devala:Maize,2016-08-01,2016,1645.0,3,1620.0833333333333
Devala,Maize,Devala:Maize,2016-09-01,2016,1617.0,3,1592.0833333333333
Devala,Maize,Devala:Maize,2016-10-01,2016,1197.0,4,1240.357142857143
Devala,Gram,Devala:Gram,2014-09-01,2014,3382.0,3,3353.2708645788393
Devala,Gram,Devala:Gram,2014-10-01,2014,3318.0,4,3336.468454778133
Devala,Gram,Devala:Gram,2014-11-01,2014,3337.0,4,3355.5742114510635
Devala,Gram,Devala:Gram,2014-12-01,2014,3141.0,4,3158.483247877672
Devala,Gram,Devala:Gram,2015-01-01,2015,3095.0,1,3070.363758807426
Devala,Gram,Devala:Gram,2015-02-01,2015,3495.0,1,3467.1797534836687
Devala,Gram,Devala:Gram,2015-03-01,2015,3340.0,1,3313.413555546625
Devala,Gram,Devala:Gram,2015-04-01,2015,3568.0,2,3379.5313102108685
Devala,Gram,Devala:Gram,2015-05-01,2015,4177.0,2,3956.362747407735
Devala,Gram,Devala:Gram,2015-06-01,2015,4724.0,2,4474.46914502134
Devala,Gram,Devala:Gram,2015-07-01,2015,4295.0,3,4258.5151872756105
Devala,Gram,Devala:Gram,2015-08-01,2015,4441.0,3,4403.274958484513
Devala,Gram,Devala:Gram,2015-09-01,2015,4536.0,3,4497.467960298526
Devala,Gram,Devala:Gram,2015-10-01,2015,4486.0,4,4510.969707093039
Devala,Gram,Devala:Gram,2015-11-01,2015,4083.0,4,4105.726552398769
Devala,Gram,Devala:Gram,2015-12-01,2015,4098.0,4,4120.810044508978
Devala,Gram,Devala:Gram,2016-01-01,2016,4390.0,1,4355.055541571762
Devala,Gram,Devala:Gram,2016-02-01,2016,4124.0,1,4091.17290511206
Devala,Gram,Devala:Gram,2016-03-01,2016,4244.0,1,4210.2177035149325
Devala,Gram,Devala:Gram,2016-04-01,2016,5220.0,2,4944.269461687425
Devala,Gram,Devala:Gram,2016-05-01,2016,5342.0,2,5059.825184738357
Devala,Gram,Devala:Gram,2016-06-01,2016,5867.0,2,5557.093665080483
Devala,Gram,Devala:Gram,2016-07-01,2016,6793.0,3,6735.295382343009
Devala,Gram,Devala:Gram,2016-08-01,2016,5927.0,3,5876.651807912117
Devala,Gram,Devala:Gram,2016-09-01,2016,6773.0,3,6715.465276697953
Devala,Gram,Devala:Gram,2016-10-01,2016,7470.125,4,7511.704766651446
Devala,Onion,Devala:Onion,2014-09-01,2014,1325.0,3,1260.7708333333333
Devala,Onion,Devala:Onion,2014-10-01,2014,1429.0,4,1505.5535714285713
Devala,Onion,Devala:Onion,2014-11-01,2014,1449.0,4,1525.5535714285713
Devala,Onion,Devala:Onion,2014-12-01,2014,1506.0,4,1582.5535714285713
Devala,Onion,Devala:Onion,2015-01-01,2015,1192.0,1,1262.5833333333333
Devala,Onion,Devala:Onion,2015-02-01,2015,1374.0,1,1444.5833333333333
Devala,Onion,Devala:Onion,2015-03-01,2015,1105.0,1,1175.5833333333333
Devala,Onion,Devala:Onion,2015-04-01,2015,917.0,2,879.25
Devala,Onion,Devala:Onion,2015-05-01,2015,1050.0,2,1012.25
Devala,Onion,Devala:Onion,2015-06-01,2015,1511.0,2,1473.25
Devala,Onion,Devala:Onion,2015-07-01,2015,2141.0,3,2076.7708333333335
Devala,Onion,Devala:Onion,2015-08-01,2015,2634.75,3,2570.5208333333335
Devala,Onion,Devala:Onion,2015-09-01,2015,2634.75,3,2570.5208333333335
Devala,Onion,Devala:Onion,2015-10-01,2015,2634.75,4,2711.3035714285716
Devala,Onion,Devala:Onion,2015-11-01,2015,1872.0,4,1948.5535714285713
Devala,Onion,Devala:Onion,2015-12-01,2015,1160.0,4,1236.5535714285713
Devala,Onion,Devala:Onion,2016-01-01,2016,1075.0,1,1145.5833333333333
Devala,Onion,Devala:Onion,2016-02-01,2016,732.0,1,802.5833333333334
Devala,Onion,Devala:Onion,2016-03-01,2016,714.0,1,784.5833333333334
Devala,Onion,Devala:Onion,2016-04-01,2016,691.0,2,653.25
Devala,Onion,Devala:Onion,2016-05-01,2016,674.0,2,636.25
Devala,Onion,Devala:Onion,2016-06-01,2016,761.0,2,723.25
Devala,Onion,Devala:Onion,2016-07-01,2016,729.0,3,664.7708333333334
Devala,Onion,Devala:Onion,2016-08-01,2016,611.0,3,546.7708333333334
Devala,Onion,Devala:Onion,2016-09-01,2016,408.0,3,343.7708333333333
Devala,Onion,Devala:Onion,2016-10-01,2016,630.0,4,706.5535714285714
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2014-09-01,2014,4763.0,3,4747.166666666667
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2014-11-01,2014,5100.0,4,5155.083333333333
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2014-12-01,2014,4930.0,4,4985.083333333333
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-01-01,2015,5336.0,1,5289.5
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-02-01,2015,5910.0,1,5863.5
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-03-01,2015,6150.0,1,6103.5
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-04-01,2015,6481.0,2,6332.416666666667
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-05-01,2015,7152.0,2,7003.416666666667
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-06-01,2015,7306.0,2,7157.416666666667
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-07-01,2015,7453.0,3,7437.166666666667
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-08-01,2015,8905.0,3,8889.166666666666
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-09-01,2015,9463.0,3,9447.166666666666
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-10-01,2015,11072.0,4,11127.083333333334
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-11-01,2015,8798.0,4,8853.083333333334
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2015-12-01,2015,8823.0,4,8878.083333333334
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-01-01,2016,8983.0,1,8936.5
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-02-01,2016,8357.0,1,8310.5
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-03-01,2016,8161.0,1,8114.5
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-04-01,2016,9014.0,2,8865.416666666666
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-05-01,2016,8796.0,2,8647.416666666666
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-06-01,2016,8788.0,2,8639.416666666666
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-07-01,2016,8462.0,3,8446.166666666666
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-08-01,2016,6356.0,3,6340.166666666667
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-09-01,2016,6821.0,3,6805.166666666667
Amarawati,Pigeon Pea (Tur),Amarawati:Pigeon Pea (Tur),2016-10-01,2016,6633.0,4,6688.083333333333
Amarawati,Green Gram,Amarawati:Green Gram,2014-09-01,2014,6400.0,3,6403.583333333333
Amarawati,Green Gram,Amarawati:Green Gram,2014-11-01,2014,7800.0,4,7706.75
Amarawati,Green Gram,Amarawati:Green Gram,2014-12-01,2014,7541.0,4,7447.75
Amarawati,Green Gram,Amarawati:Green Gram,2015-01-01,2015,7661.0,1,7693.5
Amarawati,Green Gram,Amarawati:Green Gram,2015-02-01,2015,7902.0,1,7934.5
Amarawati,Green Gram,Amarawati:Green Gram,2015-03-01,2015,7475.0,1,7507.5
Amarawati,Green Gram,Amarawati:Green Gram,2015-04-01,2015,6406.0,2,6603.5
Amarawati,Green Gram,Amarawati:Green Gram,2015-05-01,2015,6629.0,2,6826.5
Amarawati,Green Gram,Amarawati:Green Gram,2015-06-01,2015,6217.0,2,6414.5
Amarawati,Green Gram,Amarawati:Green Gram,2015-07-01,2015,6256.0,3,6259.583333333333
Amarawati,Green Gram,Amarawati:Green Gram,2015-08-01,2015,6584.0,3,6587.583333333333
Amarawati,Green Gram,Amarawati:Green Gram,2015-09-01,2015,7001.0,3,7004.583333333333
Amarawati,Green Gram,Amarawati:Green Gram,2015-10-01,2015,8229.0,4,8135.75
Amarawati,Green Gram,Amarawati:Green Gram,2015-11-01,2015,7684.0,4,7590.75
Amarawati,Green Gram,Amarawati:Green Gram,2015-12-01,2015,7238.0,4,7144.75
Amarawati,Green Gram,Amarawati:Green Gram,2016-01-01,2016,7010.0,1,7042.5
Amarawati,Green Gram,Amarawati:Green Gram,2016-02-01,2016,7026.0,1,7058.5
Amarawati,Green Gram,Amarawati:Green Gram,2016-03-01,2016,6914.0,1,6946.5
Amarawati,Green Gram,Amarawati:Green Gram,2016-04-01,2016,6955.0,2,7152.5
Amarawati,Green Gram,Amarawati:Green Gram,2016-05-01,2016,6841.0,2,7038.5
Amarawati,Green Gram,Amarawati:Green Gram,2016-06-01,2016,5802.0,2,5999.5
Amarawati,Green Gram,Amarawati:Green Gram,2016-07-01,2016,5017.0,3,5020.583333333333
Amarawati,Green Gram,Amarawati:Green Gram,2016-08-01,2016,4427.5,3,4431.083333333333
Amarawati,Green Gram,Amarawati:Green Gram,2016-09-01,2016,4975.0,3,4978.583333333333
Amarawati,Green Gram,Amarawati:Green Gram,2016-10-01,2016,4716.0,4,4622.75
Amarawati,Gram,Amarawati:Gram,2014-09-01,2014,2667.0,3,2612.8782745451003
Amarawati,Gram,Amarawati:Gram,2014-11-01,2014,2600.0,4,2582.1346095330687
Amarawati,Gram,Amarawati:Gram,2014-12-01,2014,2672.0,4,2653.639875643215
Amarawati,Gram,Amarawati:Gram,2015-01-01,2015,3079.0,1,3022.298407128158
Amarawati,Gram,Amarawati:Gram,2015-02-01,2015,3698.0,1,3629.899158674871
Amarawati,Gram,Amarawati:Gram,2015-03-01,2015,3725.0,1,3656.4019378214966
Amarawati,Gram,Amarawati:Gram,2015-04-01,2015,3953.0,2,3762.1590069940885
Amarawati,Gram,Amarawati:Gram,2015-05-01,2015,4515.0,2,4297.027046946195
Amarawati,Gram,Amarawati:Gram,2015-06-01,2015,4384.0,2,4172.35140062284
Amarawati,Gram,Amarawati:Gram,2015-07-01,2015,4398.0,3,4308.750900430953
Amarawati,Gram,Amarawati:Gram,2015-08-01,2015,4639.0,3,4544.860260822918
Amarawati,Gram,Amarawati:Gram,2015-09-01,2015,4741.0,3,4644.790363561426
Amarawati,Gram,Amarawati:Gram,2015-10-01,2015,4929.0,4,4895.1313424571135
Amarawati,Gram,Amarawati:Gram,2015-11-01,2015,8550.5,4,8491.746914927886
